order_item_id,order_id,inventory_id,quantity_ordered,unit_price_at_purchase,line_total
ITEM0000897,ORD0000540,INV000400,4,263.12,1052.48
ITEM0000898,ORD0000086,INV000159,5,435.89,2179.45
ITEM0000899,ORD0000480,INV000227,3,1493.91,4481.73
ITEM0000900,ORD0000082,INV000119,4,1055.77,4223.08
ITEM0000901,ORD0000308,INV000085,4,276.68,1106.72
ITEM0000902,ORD0000131,INV000094,2,910.81,1821.62
ITEM0000903,ORD0000862,INV000305,3,1132.9,3398.7
ITEM0000904,ORD0000536,INV000456,2,763.44,1526.88
ITEM0000905,ORD0000303,INV000251,4,1271.71,5086.84
ITEM0000906,ORD0000049,INV000191,5,928.1,4640.5
ITEM0000907,ORD0000079,INV000441,5,77.74,388.7
ITEM0000908,ORD0000526,INV000439,1,139.62,139.62
ITEM0000909,ORD0000523,INV000392,1,909.62,909.62
ITEM0000910,ORD0000423,INV000361,4,440.45,1761.8
ITEM0000911,ORD0000476,INV000133,1,228.05,228.05
ITEM0000912,ORD0000833,INV000389,5,1429.42,7147.1
ITEM0000913,ORD0000364,INV000137,3,449.54,1348.62
ITEM0000914,ORD0000600,INV000271,3,1268.51,3805.53
ITEM0000915,ORD0000788,INV000424,1,929.07,929.07
ITEM0000916,ORD0000017,INV000435,5,376.16,1880.8
ITEM0000917,ORD0000759,INV000469,1,790.59,790.59
ITEM0000918,ORD0000184,INV000345,4,834.04,3336.16
ITEM0000919,ORD0000864,INV000179,2,520.96,1041.92
ITEM0000920,ORD0000047,INV000204,4,1499.06,5996.24
ITEM0000921,ORD0000427,INV000413,1,1152.83,1152.83
ITEM0000922,ORD0000322,INV000383,3,485.21,1455.63
ITEM0000923,ORD0000742,INV000211,5,1355.59,6777.95
ITEM0000924,ORD0000776,INV000341,4,554.92,2219.68
ITEM0000925,ORD0000639,INV000348,4,142.11,568.44
ITEM0000926,ORD0000350,INV000224,3,1373.31,4119.93
ITEM0000927,ORD0000217,INV000027,2,820.66,1641.32
ITEM0000928,ORD0000081,INV000068,2,1246.7,2493.4
ITEM0000929,ORD0000266,INV000075,5,101.02,505.1
ITEM0000930,ORD0000445,INV000071,1,941.99,941.99
ITEM0000931,ORD0000019,INV000385,5,1036.2,5181.0
ITEM0000932,ORD0000405,INV000007,1,870.48,870.48
ITEM0000933,ORD0000014,INV000004,1,90.03,90.03
ITEM0000934,ORD0000672,INV000207,2,415.35,830.7
ITEM0000935,ORD0000472,INV000312,4,968.78,3875.12
ITEM0000936,ORD0000890,INV000346,4,431.17,1724.68
ITEM0000937,ORD0000744,INV000128,5,1309.72,6548.6
ITEM0000938,ORD0000311,INV000003,4,90.46,361.84
ITEM0000939,ORD0000833,INV000048,5,549.51,2747.55
ITEM0000940,ORD0000370,INV000192,5,1121.42,5607.1
ITEM0000941,ORD0000824,INV000366,4,1183.84,4735.36
ITEM0000942,ORD0000090,INV000278,3,1083.79,3251.37
ITEM0000943,ORD0000139,INV000463,2,225.92,451.84
ITEM0000944,ORD0000196,INV000264,1,836.77,836.77
ITEM0000945,ORD0000836,INV000060,1,74.09,74.09
ITEM0000946,ORD0000713,INV000159,1,435.89,435.89
ITEM0000947,ORD0000880,INV000068,2,1246.7,2493.4
ITEM0000948,ORD0000215,INV000141,1,830.23,830.23
ITEM0000949,ORD0000665,INV000440,4,1450.2,5800.8
ITEM0000950,ORD0000666,INV000031,2,1171.27,2342.54
ITEM0000951,ORD0000447,INV000234,2,153.54,307.08
ITEM0000952,ORD0000196,INV000076,5,626.58,3132.9
ITEM0000953,ORD0000309,INV000421,1,1264.58,1264.58
ITEM0000954,ORD0000152,INV000165,4,404.25,1617.0
ITEM0000955,ORD0000433,INV000142,4,678.5,2714.0
ITEM0000956,ORD0000120,INV000446,1,758.86,758.86
ITEM0000957,ORD0000925,INV000126,2,1461.57,2923.14
ITEM0000958,ORD0000757,INV000332,2,343.68,687.36
ITEM0000959,ORD0000987,INV000280,4,1012.58,4050.32
ITEM0000960,ORD0000483,INV000303,4,905.59,3622.36
ITEM0000961,ORD0000881,INV000399,1,188.34,188.34
ITEM0000962,ORD0000600,INV000248,4,680.75,2723.0
ITEM0000963,ORD0000207,INV000318,2,1062.89,2125.78
ITEM0000964,ORD0000584,INV000044,3,896.87,2690.61
ITEM0000965,ORD0000053,INV000190,4,1431.44,5725.76
ITEM0000966,ORD0000009,INV000334,3,994.58,2983.74
ITEM0000967,ORD0000646,INV000087,1,420.99,420.99
ITEM0000968,ORD0000426,INV000038,4,461.26,1845.04
ITEM0000969,ORD0000755,INV000181,4,859.84,3439.36
ITEM0000970,ORD0000611,INV000003,5,90.46,452.3
ITEM0000971,ORD0000298,INV000337,5,1083.17,5415.85
ITEM0000972,ORD0000500,INV000085,1,276.68,276.68
ITEM0000973,ORD0000498,INV000365,4,1471.65,5886.6
ITEM0000974,ORD0000606,INV000063,5,369.76,1848.8
ITEM0000975,ORD0000958,INV000489,5,431.7,2158.5
ITEM0000976,ORD0000238,INV000188,4,706.89,2827.56
ITEM0000977,ORD0000541,INV000183,1,1482.68,1482.68
ITEM0000978,ORD0000433,INV000449,1,1193.37,1193.37
ITEM0000979,ORD0000324,INV000412,5,1317.55,6587.75
ITEM0000980,ORD0000066,INV000171,5,1399.32,6996.6
ITEM0000981,ORD0000915,INV000269,3,528.42,1585.26
ITEM0000982,ORD0000911,INV000059,4,340.84,1363.36
ITEM0000983,ORD0000120,INV000332,4,343.68,1374.72
ITEM0000984,ORD0000638,INV000362,4,364.64,1458.56
ITEM0000985,ORD0000460,INV000357,3,171.22,513.66
ITEM0000986,ORD0000022,INV000166,4,1321.87,5287.48
ITEM0000987,ORD0000295,INV000285,2,595.92,1191.84
ITEM0000988,ORD0000481,INV000250,2,689.77,1379.54
ITEM0000989,ORD0000449,INV000401,3,1216.72,3650.16
ITEM0000990,ORD0000520,INV000388,2,1008.42,2016.84
ITEM0000991,ORD0000602,INV000245,2,28.59,57.18
ITEM0000992,ORD0000944,INV000143,3,53.8,161.4
ITEM0000993,ORD0000874,INV000058,5,144.61,723.05
ITEM0000994,ORD0000135,INV000254,4,416.15,1664.6
ITEM0000995,ORD0000741,INV000499,3,247.93,743.79
ITEM0000996,ORD0000983,INV000326,4,894.59,3578.36
ITEM0000997,ORD0000854,INV000283,4,647.72,2590.88
ITEM0000998,ORD0000816,INV000074,3,230.49,691.47
ITEM0000999,ORD0000819,INV000211,4,1355.59,5422.36
ITEM0001000,ORD0000637,INV000116,2,609.58,1219.16
ITEM0001001,ORD0000290,INV000041,2,964.02,1928.04
ITEM0001002,ORD0000684,INV000303,1,905.59,905.59
ITEM0001003,ORD0000133,INV000400,4,263.12,1052.48
ITEM0001004,ORD0000205,INV000327,2,840.59,1681.18
ITEM0001005,ORD0000621,INV000166,2,1321.87,2643.74
ITEM0001006,ORD0000104,INV000266,4,1302.8,5211.2
ITEM0001007,ORD0000966,INV000256,4,683.3,2733.2
ITEM0001008,ORD0000311,INV000273,4,274.72,1098.88
ITEM0001009,ORD0000215,INV000439,2,139.62,279.24
ITEM0001010,ORD0000049,INV000434,5,438.87,2194.35
ITEM0001011,ORD0000368,INV000494,1,18.85,18.85
ITEM0001012,ORD0000366,INV000455,3,592.47,1777.41
ITEM0001013,ORD0000179,INV000042,2,1409.16,2818.32
ITEM0001014,ORD0000033,INV000033,5,1322.72,6613.6
ITEM0001015,ORD0000346,INV000044,1,896.87,896.87
ITEM0001016,ORD0000117,INV000100,4,801.45,3205.8
ITEM0001017,ORD0000233,INV000134,5,1490.91,7454.55
ITEM0001018,ORD0000576,INV000044,1,896.87,896.87
ITEM0001019,ORD0000499,INV000392,2,909.62,1819.24
ITEM0001020,ORD0000349,INV000292,3,865.76,2597.28
ITEM0001021,ORD0000788,INV000368,3,71.28,213.84
ITEM0001022,ORD0000789,INV000435,1,376.16,376.16
ITEM0001023,ORD0000274,INV000464,5,860.99,4304.95
ITEM0001024,ORD0000874,INV000330,2,32.25,64.5
ITEM0001025,ORD0000619,INV000061,5,685.85,3429.25
ITEM0001026,ORD0000724,INV000362,1,364.64,364.64
ITEM0001027,ORD0000949,INV000356,1,387.61,387.61
ITEM0001028,ORD0000819,INV000234,4,153.54,614.16
ITEM0001029,ORD0000986,INV000272,4,915.45,3661.8
ITEM0001030,ORD0000999,INV000047,1,1064.63,1064.63
ITEM0001031,ORD0000801,INV000417,1,379.65,379.65
ITEM0001032,ORD0000625,INV000188,5,706.89,3534.45
ITEM0001033,ORD0000844,INV000105,1,925.79,925.79
ITEM0001034,ORD0000043,INV000286,5,310.61,1553.05
ITEM0001035,ORD0000108,INV000334,5,994.58,4972.9
ITEM0001036,ORD0000646,INV000132,2,867.65,1735.3
ITEM0001037,ORD0000892,INV000401,1,1216.72,1216.72
ITEM0001038,ORD0000933,INV000132,2,867.65,1735.3
ITEM0001039,ORD0000161,INV000053,3,612.08,1836.24
ITEM0001040,ORD0000726,INV000039,3,40.38,121.14
ITEM0001041,ORD0000781,INV000487,4,981.07,3924.28
ITEM0001042,ORD0000511,INV000481,5,1399.87,6999.35
ITEM0001043,ORD0000158,INV000349,1,1327.52,1327.52
ITEM0001044,ORD0000343,INV000296,3,657.88,1973.64
ITEM0001045,ORD0000126,INV000363,2,787.61,1575.22
ITEM0001046,ORD0000450,INV000196,2,799.09,1598.18
ITEM0001047,ORD0000788,INV000377,4,413.46,1653.84
ITEM0001048,ORD0000252,INV000030,1,319.06,319.06
ITEM0001049,ORD0000350,INV000224,4,1373.31,5493.24
ITEM0001050,ORD0000518,INV000070,3,1128.91,3386.73
ITEM0001051,ORD0000088,INV000098,2,157.34,314.68
ITEM0001052,ORD0000382,INV000084,3,130.5,391.5
ITEM0001053,ORD0000370,INV000354,4,1376.51,5506.04
ITEM0001054,ORD0000156,INV000285,2,595.92,1191.84
ITEM0001055,ORD0000432,INV000377,5,413.46,2067.3
ITEM0001056,ORD0000142,INV000201,2,1018.03,2036.06
ITEM0001057,ORD0000424,INV000109,4,507.91,2031.64
ITEM0001058,ORD0000920,INV000367,4,1158.39,4633.56
ITEM0001059,ORD0000975,INV000049,4,996.76,3987.04
ITEM0001060,ORD0000814,INV000230,5,883.07,4415.35
ITEM0001061,ORD0000967,INV000254,3,416.15,1248.45
ITEM0001062,ORD0000454,INV000011,1,477.68,477.68
ITEM0001063,ORD0000789,INV000102,2,1234.38,2468.76
ITEM0001064,ORD0000735,INV000439,1,139.62,139.62
ITEM0001065,ORD0000967,INV000307,5,1297.05,6485.25
ITEM0001066,ORD0000087,INV000322,1,497.89,497.89
ITEM0001067,ORD0000323,INV000379,3,511.86,1535.58
ITEM0001068,ORD0000791,INV000409,4,1154.9,4619.6
ITEM0001069,ORD0000445,INV000395,2,378.17,756.34
ITEM0001070,ORD0000403,INV000330,1,32.25,32.25
ITEM0001071,ORD0000677,INV000182,1,480.67,480.67
ITEM0001072,ORD0000925,INV000277,2,683.2,1366.4
ITEM0001073,ORD0000060,INV000368,5,71.28,356.4
ITEM0001074,ORD0000997,INV000473,5,341.18,1705.9
ITEM0001075,ORD0000430,INV000201,3,1018.03,3054.09
ITEM0001076,ORD0000908,INV000237,4,995.84,3983.36
ITEM0001077,ORD0000895,INV000359,5,98.9,494.5
ITEM0001078,ORD0000739,INV000134,3,1490.91,4472.73
ITEM0001079,ORD0000932,INV000391,3,546.42,1639.26
ITEM0001080,ORD0000009,INV000484,3,958.73,2876.19
ITEM0001081,ORD0000922,INV000266,3,1302.8,3908.4
ITEM0001082,ORD0000626,INV000398,5,1494.57,7472.85
ITEM0001083,ORD0000718,INV000217,2,1121.11,2242.22
ITEM0001084,ORD0000457,INV000163,4,86.04,344.16
ITEM0001085,ORD0000909,INV000282,2,327.28,654.56
ITEM0001086,ORD0000640,INV000136,5,1164.66,5823.3
ITEM0001087,ORD0000668,INV000014,5,1400.22,7001.1
ITEM0001088,ORD0000715,INV000360,4,949.77,3799.08
ITEM0001089,ORD0000909,INV000339,3,1129.82,3389.46
ITEM0001090,ORD0000795,INV000076,4,626.58,2506.32
ITEM0001091,ORD0000903,INV000325,2,468.8,937.6
ITEM0001092,ORD0000087,INV000083,3,1360.86,4082.58
ITEM0001093,ORD0000551,INV000196,1,799.09,799.09
ITEM0001094,ORD0000400,INV000102,3,1234.38,3703.14
ITEM0001095,ORD0000533,INV000220,2,140.0,280.0
ITEM0001096,ORD0000291,INV000285,5,595.92,2979.6
ITEM0001097,ORD0000096,INV000275,2,109.03,218.06
ITEM0001098,ORD0000566,INV000470,5,1368.63,6843.15
ITEM0001099,ORD0000534,INV000140,3,992.34,2977.02
ITEM0001100,ORD0000776,INV000242,3,419.53,1258.59
ITEM0001101,ORD0000024,INV000240,2,881.64,1763.28
ITEM0001102,ORD0000912,INV000247,1,716.99,716.99
ITEM0001103,ORD0000607,INV000455,5,592.47,2962.35
ITEM0001104,ORD0000248,INV000373,3,476.82,1430.46
ITEM0001105,ORD0000744,INV000188,3,706.89,2120.67
ITEM0001106,ORD0000518,INV000322,4,497.89,1991.56
ITEM0001107,ORD0000750,INV000137,1,449.54,449.54
ITEM0001108,ORD0000862,INV000500,1,26.06,26.06
ITEM0001109,ORD0000266,INV000497,3,1334.44,4003.32
ITEM0001110,ORD0000363,INV000251,5,1271.71,6358.55
ITEM0001111,ORD0000049,INV000216,1,1246.56,1246.56
ITEM0001112,ORD0000460,INV000241,1,1162.68,1162.68
ITEM0001113,ORD0000587,INV000073,3,482.97,1448.91
ITEM0001114,ORD0000465,INV000260,1,1095.77,1095.77
ITEM0001115,ORD0000242,INV000164,3,939.99,2819.97
ITEM0001116,ORD0000580,INV000469,5,790.59,3952.95
ITEM0001117,ORD0000865,INV000214,5,1122.48,5612.4
ITEM0001118,ORD0000240,INV000385,5,1036.2,5181.0
ITEM0001119,ORD0000307,INV000345,3,834.04,2502.12
ITEM0001120,ORD0000683,INV000221,3,807.18,2421.54
ITEM0001121,ORD0000689,INV000428,5,662.21,3311.05
ITEM0001122,ORD0000732,INV000236,2,1423.77,2847.54
ITEM0001123,ORD0000533,INV000188,4,706.89,2827.56
ITEM0001124,ORD0000108,INV000437,2,1145.87,2291.74
ITEM0001125,ORD0000529,INV000366,3,1183.84,3551.52
ITEM0001126,ORD0000198,INV000488,5,977.56,4887.8
ITEM0001127,ORD0000466,INV000297,3,885.36,2656.08
ITEM0001128,ORD0000151,INV000041,1,964.02,964.02
ITEM0001129,ORD0000849,INV000446,4,758.86,3035.44
ITEM0001130,ORD0000084,INV000176,4,1401.7,5606.8
ITEM0001131,ORD0000064,INV000371,1,1075.49,1075.49
ITEM0001132,ORD0000910,INV000430,4,1102.63,4410.52
ITEM0001133,ORD0000488,INV000109,2,507.91,1015.82
ITEM0001134,ORD0000457,INV000315,2,909.48,1818.96
ITEM0001135,ORD0000379,INV000168,1,469.57,469.57
ITEM0001136,ORD0000413,INV000182,5,480.67,2403.35
ITEM0001137,ORD0000573,INV000002,5,870.87,4354.35
ITEM0001138,ORD0000798,INV000161,5,178.3,891.5
ITEM0001139,ORD0000893,INV000123,4,1470.86,5883.44
ITEM0001140,ORD0000599,INV000253,3,486.56,1459.68
ITEM0001141,ORD0000652,INV000068,4,1246.7,4986.8
ITEM0001142,ORD0000451,INV000486,4,12.75,51.0
ITEM0001143,ORD0000750,INV000242,4,419.53,1678.12
ITEM0001144,ORD0000844,INV000414,4,1247.93,4991.72
ITEM0001145,ORD0000148,INV000220,2,140.0,280.0
ITEM0001146,ORD0000131,INV000480,5,324.91,1624.55
ITEM0001147,ORD0000729,INV000130,4,382.46,1529.84
ITEM0001148,ORD0000133,INV000478,4,439.23,1756.92
ITEM0001149,ORD0000884,INV000246,5,1113.87,5569.35
ITEM0001150,ORD0000121,INV000281,5,731.06,3655.3
ITEM0001151,ORD0000467,INV000304,2,1427.18,2854.36
ITEM0001152,ORD0000034,INV000022,4,380.43,1521.72
ITEM0001153,ORD0000967,INV000350,2,84.62,169.24
ITEM0001154,ORD0000379,INV000238,5,80.61,403.05
ITEM0001155,ORD0000617,INV000325,1,468.8,468.8
ITEM0001156,ORD0000113,INV000282,4,327.28,1309.12
ITEM0001157,ORD0000379,INV000111,1,423.09,423.09
ITEM0001158,ORD0000297,INV000478,5,439.23,2196.15
ITEM0001159,ORD0000536,INV000146,1,1363.08,1363.08
ITEM0001160,ORD0000121,INV000265,2,1006.67,2013.34
ITEM0001161,ORD0000313,INV000012,3,690.14,2070.42
ITEM0001162,ORD0000311,INV000404,3,1191.58,3574.74
ITEM0001163,ORD0000498,INV000450,3,1133.67,3401.01
ITEM0001164,ORD0000811,INV000122,1,328.5,328.5
ITEM0001165,ORD0000146,INV000120,2,349.65,699.3
ITEM0001166,ORD0000432,INV000481,5,1399.87,6999.35
ITEM0001167,ORD0000960,INV000279,1,1325.6,1325.6
ITEM0001168,ORD0000911,INV000304,3,1427.18,4281.54
ITEM0001169,ORD0000221,INV000146,3,1363.08,4089.24
ITEM0001170,ORD0000839,INV000289,2,198.13,396.26
ITEM0001171,ORD0000003,INV000080,4,734.9,2939.6
ITEM0001172,ORD0000561,INV000135,1,911.44,911.44
ITEM0001173,ORD0000070,INV000321,3,1184.89,3554.67
ITEM0001174,ORD0000428,INV000045,1,911.28,911.28
ITEM0001175,ORD0000587,INV000058,4,144.61,578.44
ITEM0001176,ORD0000580,INV000326,3,894.59,2683.77
ITEM0001177,ORD0000922,INV000240,4,881.64,3526.56
ITEM0001178,ORD0000801,INV000148,3,661.53,1984.59
ITEM0001179,ORD0000487,INV000191,4,928.1,3712.4
ITEM0001180,ORD0000136,INV000086,5,321.43,1607.15
ITEM0001181,ORD0000517,INV000335,2,897.88,1795.76
ITEM0001182,ORD0000780,INV000352,4,47.14,188.56
ITEM0001183,ORD0000684,INV000315,4,909.48,3637.92
ITEM0001184,ORD0000153,INV000083,4,1360.86,5443.44
ITEM0001185,ORD0000092,INV000085,3,276.68,830.04
ITEM0001186,ORD0000681,INV000052,5,1017.59,5087.95
ITEM0001187,ORD0000420,INV000270,5,1145.1,5725.5
ITEM0001188,ORD0000239,INV000074,4,230.49,921.96
ITEM0001189,ORD0000348,INV000148,4,661.53,2646.12
ITEM0001190,ORD0000047,INV000080,5,734.9,3674.5
ITEM0001191,ORD0000754,INV000332,4,343.68,1374.72
ITEM0001192,ORD0000662,INV000064,3,1168.74,3506.22
ITEM0001193,ORD0000887,INV000418,1,192.13,192.13
ITEM0001194,ORD0000725,INV000218,2,1444.53,2889.06
ITEM0001195,ORD0000586,INV000033,1,1322.72,1322.72
ITEM0001196,ORD0000575,INV000242,3,419.53,1258.59
ITEM0001197,ORD0000660,INV000209,1,912.56,912.56
ITEM0001198,ORD0000088,INV000138,5,855.1,4275.5
ITEM0001199,ORD0000979,INV000266,2,1302.8,2605.6
ITEM0001200,ORD0000555,INV000187,5,617.92,3089.6
ITEM0001201,ORD0000776,INV000289,5,198.13,990.65
ITEM0001202,ORD0000981,INV000366,1,1183.84,1183.84
ITEM0001203,ORD0000535,INV000486,5,12.75,63.75
ITEM0001204,ORD0000769,INV000322,2,497.89,995.78
ITEM0001205,ORD0000515,INV000222,4,878.92,3515.68
ITEM0001206,ORD0000124,INV000322,1,497.89,497.89
ITEM0001207,ORD0000185,INV000006,5,184.23,921.15
ITEM0001208,ORD0000282,INV000256,1,683.3,683.3
ITEM0001209,ORD0000252,INV000389,2,1429.42,2858.84
ITEM0001210,ORD0000455,INV000225,5,1364.53,6822.65
ITEM0001211,ORD0000827,INV000427,1,683.05,683.05
ITEM0001212,ORD0000622,INV000074,5,230.49,1152.45
ITEM0001213,ORD0000412,INV000239,3,1181.53,3544.59
ITEM0001214,ORD0000047,INV000094,5,910.81,4554.05
ITEM0001215,ORD0000883,INV000069,4,1116.76,4467.04
ITEM0001216,ORD0000349,INV000400,1,263.12,263.12
ITEM0001217,ORD0000185,INV000059,4,340.84,1363.36
ITEM0001218,ORD0000025,INV000428,4,662.21,2648.84
ITEM0001219,ORD0000325,INV000252,5,1070.04,5350.2
ITEM0001220,ORD0000264,INV000021,4,309.38,1237.52
ITEM0001221,ORD0000118,INV000211,1,1355.59,1355.59
ITEM0001222,ORD0000555,INV000035,1,243.0,243.0
ITEM0001223,ORD0000293,INV000291,2,33.02,66.04
ITEM0001224,ORD0000188,INV000395,2,378.17,756.34
ITEM0001225,ORD0000787,INV000155,3,1374.53,4123.59
ITEM0001226,ORD0000158,INV000138,1,855.1,855.1
ITEM0001227,ORD0000976,INV000298,3,1306.43,3919.29
ITEM0001228,ORD0000695,INV000220,4,140.0,560.0
ITEM0001229,ORD0000061,INV000259,2,511.7,1023.4
ITEM0001230,ORD0000985,INV000446,5,758.86,3794.3
ITEM0001231,ORD0000186,INV000028,3,647.53,1942.59
ITEM0001232,ORD0000731,INV000485,1,498.79,498.79
ITEM0001233,ORD0000306,INV000309,1,1195.51,1195.51
ITEM0001234,ORD0000102,INV000069,4,1116.76,4467.04
ITEM0001235,ORD0000146,INV000305,3,1132.9,3398.7
ITEM0001236,ORD0000915,INV000052,4,1017.59,4070.36
ITEM0001237,ORD0000265,INV000230,3,883.07,2649.21
ITEM0001238,ORD0000965,INV000315,4,909.48,3637.92
ITEM0001239,ORD0000054,INV000171,1,1399.32,1399.32
ITEM0001240,ORD0000246,INV000055,2,700.16,1400.32
ITEM0001241,ORD0000601,INV000278,5,1083.79,5418.95
ITEM0001242,ORD0000505,INV000473,2,341.18,682.36
ITEM0001243,ORD0000771,INV000398,5,1494.57,7472.85
ITEM0001244,ORD0000395,INV000499,5,247.93,1239.65
ITEM0001245,ORD0000276,INV000266,1,1302.8,1302.8
ITEM0001246,ORD0000326,INV000368,1,71.28,71.28
ITEM0001247,ORD0000567,INV000137,4,449.54,1798.16
ITEM0001248,ORD0000068,INV000188,4,706.89,2827.56
ITEM0001249,ORD0000030,INV000325,4,468.8,1875.2
ITEM0001250,ORD0000649,INV000376,4,538.68,2154.72
ITEM0001251,ORD0000936,INV000223,2,1013.88,2027.76
ITEM0001252,ORD0000276,INV000246,1,1113.87,1113.87
ITEM0001253,ORD0000987,INV000189,5,976.51,4882.55
ITEM0001254,ORD0000692,INV000388,5,1008.42,5042.1
ITEM0001255,ORD0000253,INV000228,1,1331.45,1331.45
ITEM0001256,ORD0000668,INV000385,5,1036.2,5181.0
ITEM0001257,ORD0000312,INV000325,2,468.8,937.6
ITEM0001258,ORD0000417,INV000165,5,404.25,2021.25
ITEM0001259,ORD0000086,INV000179,4,520.96,2083.84
ITEM0001260,ORD0000209,INV000095,5,1447.26,7236.3
ITEM0001261,ORD0000383,INV000449,2,1193.37,2386.74
ITEM0001262,ORD0000173,INV000091,5,1424.67,7123.35
ITEM0001263,ORD0000551,INV000489,2,431.7,863.4
ITEM0001264,ORD0000985,INV000009,4,1402.39,5609.56
ITEM0001265,ORD0000463,INV000329,5,970.81,4854.05
ITEM0001266,ORD0000002,INV000102,1,1234.38,1234.38
ITEM0001267,ORD0000985,INV000465,4,33.31,133.24
ITEM0001268,ORD0000297,INV000148,5,661.53,3307.65
ITEM0001269,ORD0000001,INV000302,2,158.69,317.38
ITEM0001270,ORD0000956,INV000206,1,1489.07,1489.07
ITEM0001271,ORD0000280,INV000007,4,870.48,3481.92
ITEM0001272,ORD0000257,INV000484,5,958.73,4793.65
ITEM0001273,ORD0000360,INV000478,4,439.23,1756.92
ITEM0001274,ORD0000600,INV000026,2,843.56,1687.12
ITEM0001275,ORD0000289,INV000447,5,1238.84,6194.2
ITEM0001276,ORD0000166,INV000382,1,648.76,648.76
ITEM0001277,ORD0000577,INV000034,5,1174.67,5873.35
ITEM0001278,ORD0000308,INV000377,1,413.46,413.46
ITEM0001279,ORD0000405,INV000131,1,1234.06,1234.06
ITEM0001280,ORD0000851,INV000157,1,525.2,525.2
ITEM0001281,ORD0000743,INV000429,2,513.59,1027.18
ITEM0001282,ORD0000287,INV000131,5,1234.06,6170.3
ITEM0001283,ORD0000216,INV000081,4,48.39,193.56
ITEM0001284,ORD0000517,INV000310,5,763.47,3817.35
ITEM0001285,ORD0000906,INV000376,3,538.68,1616.04
ITEM0001286,ORD0000651,INV000438,3,750.65,2251.95
ITEM0001287,ORD0000771,INV000327,3,840.59,2521.77
ITEM0001288,ORD0000280,INV000273,4,274.72,1098.88
ITEM0001289,ORD0000679,INV000440,2,1450.2,2900.4
ITEM0001290,ORD0000350,INV000073,3,482.97,1448.91
ITEM0001291,ORD0000471,INV000295,2,1248.88,2497.76
ITEM0001292,ORD0000337,INV000180,5,685.74,3428.7
ITEM0001293,ORD0000936,INV000370,1,949.45,949.45
ITEM0001294,ORD0000662,INV000119,2,1055.77,2111.54
ITEM0001295,ORD0000624,INV000251,1,1271.71,1271.71
ITEM0001296,ORD0000005,INV000285,4,595.92,2383.68
ITEM0001297,ORD0000689,INV000497,1,1334.44,1334.44
ITEM0001298,ORD0000424,INV000304,2,1427.18,2854.36
ITEM0001299,ORD0000917,INV000308,5,662.45,3312.25
ITEM0001300,ORD0000781,INV000168,4,469.57,1878.28
ITEM0001301,ORD0000552,INV000200,4,1001.93,4007.72
ITEM0001302,ORD0000807,INV000158,1,1287.31,1287.31
ITEM0001303,ORD0000552,INV000082,1,1261.56,1261.56
ITEM0001304,ORD0000914,INV000070,1,1128.91,1128.91
ITEM0001305,ORD0000689,INV000294,4,261.95,1047.8
ITEM0001306,ORD0000362,INV000156,1,954.0,954.0
ITEM0001307,ORD0000848,INV000448,4,197.35,789.4
ITEM0001308,ORD0000367,INV000327,5,840.59,4202.95
ITEM0001309,ORD0000182,INV000052,4,1017.59,4070.36
ITEM0001310,ORD0000128,INV000100,1,801.45,801.45
ITEM0001311,ORD0000380,INV000203,4,1037.02,4148.08
ITEM0001312,ORD0000456,INV000053,2,612.08,1224.16
ITEM0001313,ORD0000227,INV000487,1,981.07,981.07
ITEM0001314,ORD0000777,INV000411,1,701.42,701.42
ITEM0001315,ORD0000697,INV000274,3,529.78,1589.34
ITEM0001316,ORD0000197,INV000483,3,367.47,1102.41
ITEM0001317,ORD0000836,INV000357,1,171.22,171.22
ITEM0001318,ORD0000641,INV000015,5,557.44,2787.2
ITEM0001319,ORD0000828,INV000068,3,1246.7,3740.1
ITEM0001320,ORD0000240,INV000052,2,1017.59,2035.18
ITEM0001321,ORD0000991,INV000346,4,431.17,1724.68
ITEM0001322,ORD0000038,INV000206,3,1489.07,4467.21
ITEM0001323,ORD0000505,INV000147,3,94.16,282.48
ITEM0001324,ORD0000215,INV000022,5,380.43,1902.15
ITEM0001325,ORD0000201,INV000315,1,909.48,909.48
ITEM0001326,ORD0000114,INV000327,4,840.59,3362.36
ITEM0001327,ORD0000583,INV000179,3,520.96,1562.88
ITEM0001328,ORD0000506,INV000260,5,1095.77,5478.85
ITEM0001329,ORD0000566,INV000212,2,1183.97,2367.94
ITEM0001330,ORD0000676,INV000335,2,897.88,1795.76
ITEM0001331,ORD0000689,INV000495,5,1393.04,6965.2
ITEM0001332,ORD0000579,INV000116,5,609.58,3047.9
ITEM0001333,ORD0000067,INV000309,2,1195.51,2391.02
ITEM0001334,ORD0000132,INV000426,5,1208.01,6040.05
ITEM0001335,ORD0000131,INV000206,1,1489.07,1489.07
ITEM0001336,ORD0000956,INV000137,3,449.54,1348.62
ITEM0001337,ORD0000877,INV000413,5,1152.83,5764.15
ITEM0001338,ORD0000903,INV000331,2,515.89,1031.78
ITEM0001339,ORD0000747,INV000358,5,187.16,935.8
ITEM0001340,ORD0000197,INV000385,3,1036.2,3108.6
ITEM0001341,ORD0000994,INV000017,1,1003.46,1003.46
ITEM0001342,ORD0000630,INV000315,5,909.48,4547.4
ITEM0001343,ORD0000698,INV000228,3,1331.45,3994.35
ITEM0001344,ORD0000905,INV000249,5,1092.23,5461.15
ITEM0001345,ORD0000003,INV000433,4,677.15,2708.6
