order_id,order_date,customer_id,payment_type_id,order_channel,order_status,order_total
ORD0000692,2024-04-23,CUS000164,PAY004,Curbside Pickup,Shipped,5042.1
ORD0000693,2025-12-18,CUS000160,PAY004,Online,Shipped,6916.02
ORD0000694,2024-01-20,CUS000039,PAY001,In Store,Processing,10362.81
ORD0000695,2024-04-14,CUS000073,PAY003,Online,Returned,11949.22
ORD0000696,2025-03-24,CUS000187,PAY001,Online,Pending,8164.6
ORD0000697,2024-06-03,CUS000004,PAY004,Online,Shipped,8030.85
ORD0000698,2025-03-06,CUS000080,PAY004,Mobile App,Completed,4571.43
ORD0000699,2025-12-14,CUS000009,PAY003,In Store,Processing,7220.070000000001
ORD0000700,2024-02-27,CUS000069,PAY004,In Store,Cancelled,6819.7
ORD0000701,2025-04-26,CUS000047,PAY002,Mobile App,Completed,10257.52
ORD0000702,2024-01-13,CUS000032,PAY006,Online,Completed,2502.7200000000003
ORD0000703,2025-03-29,CUS000064,PAY006,In Store,Processing,3390.05
ORD0000704,2025-04-16,CUS000189,PAY001,Online,Completed,15512.02
ORD0000705,2025-02-02,CUS000175,PAY003,Mobile App,Processing,3463.46
ORD0000706,2025-10-06,CUS000187,PAY001,In Store,Shipped,5953.4
ORD0000707,2025-05-07,CUS000164,PAY003,Online,Shipped,1968.22
ORD0000708,2024-02-23,CUS000171,PAY002,In Store,Processing,2166.7
ORD0000709,2025-10-10,CUS000112,PAY003,In Store,Processing,4884.79
ORD0000710,2024-10-09,CUS000150,PAY001,Curbside Pickup,Processing,2102.93
ORD0000711,2024-01-10,CUS000011,PAY005,Curbside Pickup,Returned,0.0
ORD0000712,2025-09-02,CUS000040,PAY003,In Store,Processing,12547.23
ORD0000713,2024-06-10,CUS000128,PAY001,Mobile App,Returned,2023.73
ORD0000714,2024-03-02,CUS000016,PAY003,Online,Returned,13926.13
ORD0000715,2025-07-03,CUS000028,PAY002,Curbside Pickup,Processing,10927.61
ORD0000716,2024-11-20,CUS000143,PAY006,Mobile App,Completed,6661.62
ORD0000717,2024-07-16,CUS000006,PAY006,Curbside Pickup,Shipped,7266.61
ORD0000718,2024-05-17,CUS000065,PAY001,Curbside Pickup,Returned,9402.61
ORD0000719,2025-03-24,CUS000144,PAY003,Curbside Pickup,Processing,7401.549999999999
ORD0000720,2025-08-03,CUS000048,PAY005,Mobile App,Shipped,14056.02
ORD0000721,2025-04-24,CUS000071,PAY005,Online,Pending,3080.04
ORD0000722,2025-06-27,CUS000040,PAY004,Mobile App,Shipped,16716.16
ORD0000723,2025-07-08,CUS000094,PAY004,In Store,Returned,682.36
ORD0000724,2025-06-02,CUS000098,PAY006,Online,Pending,3190.0200000000004
ORD0000725,2025-09-26,CUS000094,PAY005,Online,Shipped,8657.34
ORD0000726,2024-03-05,CUS000169,PAY005,Curbside Pickup,Processing,698.54
ORD0000727,2025-06-20,CUS000175,PAY004,Online,Cancelled,10059.29
ORD0000728,2024-10-16,CUS000083,PAY004,Mobile App,Pending,789.4
ORD0000729,2024-04-08,CUS000134,PAY006,In Store,Pending,5498.6
ORD0000730,2024-05-12,CUS000046,PAY001,Online,Pending,7472.0
ORD0000731,2025-05-12,CUS000050,PAY001,In Store,Cancelled,6894.7300000000005
ORD0000732,2025-10-19,CUS000100,PAY006,Curbside Pickup,Cancelled,4672.58
ORD0000733,2025-09-30,CUS000180,PAY005,Mobile App,Pending,16708.48
ORD0000734,2025-01-10,CUS000057,PAY005,In Store,Pending,2862.88
ORD0000735,2024-08-01,CUS000168,PAY004,In Store,Completed,5970.99
ORD0000736,2025-10-16,CUS000016,PAY003,Curbside Pickup,Shipped,227.67
ORD0000737,2025-12-26,CUS000015,PAY005,Mobile App,Cancelled,3743.58
ORD0000738,2024-02-11,CUS000188,PAY001,Mobile App,Pending,5125.21
ORD0000739,2024-08-09,CUS000133,PAY001,In Store,Returned,10821.25
ORD0000740,2024-08-24,CUS000137,PAY004,Online,Processing,13322.93
ORD0000741,2025-06-22,CUS000169,PAY002,Online,Cancelled,8654.74
ORD0000742,2025-07-25,CUS000107,PAY006,In Store,Returned,10077.71
ORD0000743,2025-08-13,CUS000092,PAY006,Curbside Pickup,Returned,15922.619999999999
ORD0000744,2025-11-12,CUS000110,PAY001,Online,Processing,12611.710000000001
ORD0000745,2025-07-17,CUS000103,PAY005,Mobile App,Returned,8225.31
ORD0000746,2024-06-10,CUS000137,PAY005,Curbside Pickup,Shipped,7884.629999999999
ORD0000747,2024-11-18,CUS000141,PAY003,Mobile App,Completed,9347.69
ORD0000748,2025-10-10,CUS000111,PAY006,Mobile App,Cancelled,4189.17
ORD0000749,2024-09-03,CUS000145,PAY005,Online,Completed,0.0
ORD0000750,2025-07-17,CUS000191,PAY003,Mobile App,Completed,3326.4399999999996
ORD0000751,2025-04-03,CUS000102,PAY001,In Store,Shipped,6513.54
ORD0000752,2025-09-02,CUS000005,PAY005,Online,Shipped,6486.59
ORD0000753,2024-01-07,CUS000077,PAY002,Online,Shipped,10384.119999999999
ORD0000754,2024-01-23,CUS000198,PAY006,Mobile App,Cancelled,26258.059999999998
ORD0000755,2025-06-07,CUS000143,PAY005,Online,Pending,5224.85
ORD0000756,2024-02-08,CUS000118,PAY003,Online,Processing,14798.19
ORD0000757,2024-09-28,CUS000094,PAY005,Online,Processing,6828.48
ORD0000758,2024-09-19,CUS000077,PAY001,Curbside Pickup,Cancelled,0.0
ORD0000759,2024-08-10,CUS000188,PAY001,Mobile App,Completed,4165.1
ORD0000760,2024-06-26,CUS000125,PAY006,In Store,Cancelled,13665.89
ORD0000761,2025-10-19,CUS000077,PAY001,Curbside Pickup,Pending,3737.67
ORD0000762,2024-02-27,CUS000198,PAY003,Mobile App,Completed,1723.6000000000001
ORD0000763,2025-03-02,CUS000031,PAY002,In Store,Returned,1518.6
ORD0000764,2025-10-09,CUS000098,PAY001,Mobile App,Cancelled,2450.82
ORD0000765,2024-02-12,CUS000082,PAY005,Online,Shipped,839.06
ORD0000766,2025-05-29,CUS000179,PAY002,Online,Pending,12636.21
ORD0000767,2025-11-20,CUS000188,PAY004,Curbside Pickup,Cancelled,2125.78
ORD0000768,2025-08-12,CUS000130,PAY001,Online,Completed,5229.25
ORD0000769,2024-10-23,CUS000101,PAY002,Online,Shipped,3998.3999999999996
ORD0000770,2024-03-25,CUS000122,PAY005,In Store,Cancelled,3385.09
ORD0000771,2025-02-12,CUS000068,PAY001,Curbside Pickup,Cancelled,23338.92
ORD0000772,2025-03-20,CUS000199,PAY006,Online,Processing,4061.66
ORD0000773,2025-05-07,CUS000144,PAY002,Curbside Pickup,Completed,751.07
ORD0000774,2025-10-29,CUS000147,PAY002,Online,Processing,1232.85
ORD0000775,2024-03-14,CUS000069,PAY004,Mobile App,Returned,9569.81
ORD0000776,2025-08-12,CUS000023,PAY001,Curbside Pickup,Completed,23077.15
ORD0000777,2025-01-09,CUS000090,PAY002,Mobile App,Shipped,701.42
ORD0000778,2025-08-31,CUS000168,PAY001,Mobile App,Processing,2893.12
ORD0000779,2024-12-24,CUS000158,PAY004,Online,Completed,1521.72
ORD0000780,2024-02-15,CUS000060,PAY002,Mobile App,Processing,11193.76
ORD0000781,2024-03-28,CUS000029,PAY006,In Store,Processing,12439.74
ORD0000782,2025-09-27,CUS000038,PAY003,In Store,Shipped,7896.969999999999
ORD0000783,2025-12-11,CUS000029,PAY003,Curbside Pickup,Completed,8615.78
ORD0000784,2024-01-24,CUS000085,PAY002,Online,Processing,3155.17
ORD0000785,2025-07-13,CUS000134,PAY003,Curbside Pickup,Cancelled,17534.59
ORD0000786,2024-05-24,CUS000178,PAY006,In Store,Completed,14300.49
ORD0000787,2025-08-19,CUS000170,PAY005,In Store,Shipped,9014.77
ORD0000788,2024-06-23,CUS000016,PAY003,Online,Returned,7598.85
ORD0000789,2025-09-24,CUS000070,PAY001,Curbside Pickup,Returned,12414.49
ORD0000790,2024-01-09,CUS000018,PAY004,Mobile App,Returned,7531.75
ORD0000791,2025-11-06,CUS000093,PAY001,In Store,Shipped,4619.6
ORD0000792,2025-10-26,CUS000099,PAY002,Curbside Pickup,Cancelled,0.0
ORD0000793,2025-12-27,CUS000026,PAY003,Curbside Pickup,Cancelled,12419.45
ORD0000794,2025-06-28,CUS000023,PAY002,Online,Cancelled,675.66
ORD0000795,2025-04-13,CUS000144,PAY006,In Store,Pending,9641.16
ORD0000796,2024-09-10,CUS000136,PAY003,Mobile App,Completed,12029.14
ORD0000797,2025-02-06,CUS000191,PAY002,In Store,Shipped,4527.07
ORD0000798,2025-12-01,CUS000091,PAY003,Mobile App,Processing,891.5
ORD0000799,2025-05-28,CUS000071,PAY001,Mobile App,Completed,8966.05
ORD0000800,2024-01-31,CUS000143,PAY003,Online,Processing,2770.9
ORD0000801,2024-12-15,CUS000101,PAY006,Online,Pending,3652.02
ORD0000802,2025-01-26,CUS000134,PAY006,Online,Completed,12457.199999999999
ORD0000803,2024-09-03,CUS000147,PAY002,Curbside Pickup,Shipped,2067.3
ORD0000804,2025-09-11,CUS000085,PAY004,Online,Processing,6636.320000000001
ORD0000805,2025-10-30,CUS000036,PAY005,Online,Processing,8393.33
ORD0000806,2024-11-12,CUS000177,PAY006,Online,Completed,0.0
ORD0000807,2024-05-28,CUS000168,PAY005,Online,Shipped,6074.5199999999995
ORD0000808,2024-03-10,CUS000143,PAY005,In Store,Processing,1234.38
ORD0000809,2024-11-21,CUS000038,PAY006,In Store,Shipped,16130.35
ORD0000810,2025-02-27,CUS000106,PAY003,Curbside Pickup,Returned,7315.23
ORD0000811,2025-10-14,CUS000190,PAY003,Online,Processing,11149.02
ORD0000812,2024-04-19,CUS000034,PAY002,In Store,Cancelled,6737.24
ORD0000813,2025-09-23,CUS000069,PAY005,Online,Cancelled,1055.1100000000001
ORD0000814,2024-08-25,CUS000060,PAY006,In Store,Shipped,14603.14
ORD0000815,2024-03-22,CUS000177,PAY004,Online,Cancelled,7476.74
ORD0000816,2025-09-11,CUS000121,PAY006,Mobile App,Processing,7952.59
ORD0000817,2025-01-31,CUS000126,PAY004,Online,Processing,8906.86
ORD0000818,2024-07-16,CUS000058,PAY001,Curbside Pickup,Pending,0.0
ORD0000819,2024-10-03,CUS000106,PAY002,Online,Processing,15256.86
ORD0000820,2024-03-08,CUS000046,PAY004,Curbside Pickup,Returned,0.0
ORD0000821,2024-11-28,CUS000118,PAY002,Curbside Pickup,Completed,7188.27
ORD0000822,2024-02-12,CUS000156,PAY006,Curbside Pickup,Returned,0.0
ORD0000823,2024-11-16,CUS000101,PAY005,In Store,Cancelled,2552.37
ORD0000824,2024-04-21,CUS000116,PAY004,In Store,Processing,7297.27
ORD0000825,2025-06-15,CUS000138,PAY004,In Store,Cancelled,3415.25
ORD0000826,2025-01-31,CUS000133,PAY006,In Store,Processing,12070.98
ORD0000827,2024-10-25,CUS000113,PAY004,Mobile App,Shipped,9716.85
ORD0000828,2025-04-17,CUS000043,PAY004,Mobile App,Cancelled,21750.02
ORD0000829,2024-02-25,CUS000177,PAY005,Online,Completed,7745.2699999999995
ORD0000830,2025-10-23,CUS000116,PAY001,In Store,Processing,0.0
ORD0000831,2025-08-22,CUS000179,PAY005,Online,Completed,4057.82
ORD0000832,2025-02-27,CUS000083,PAY004,In Store,Processing,0.0
ORD0000833,2025-04-09,CUS000152,PAY006,Online,Completed,13215.57
ORD0000834,2024-04-02,CUS000065,PAY003,Online,Returned,7639.34
ORD0000835,2024-05-06,CUS000024,PAY001,Curbside Pickup,Returned,3983.36
ORD0000836,2025-01-06,CUS000022,PAY005,Curbside Pickup,Returned,14964.279999999999
ORD0000837,2025-06-07,CUS000157,PAY002,Curbside Pickup,Cancelled,2519.63
ORD0000838,2025-01-24,CUS000012,PAY002,Mobile App,Cancelled,7954.83
ORD0000839,2025-11-06,CUS000039,PAY002,Online,Processing,396.26
ORD0000840,2025-12-30,CUS000014,PAY004,Mobile App,Shipped,3066.9700000000003
ORD0000841,2025-04-01,CUS000074,PAY006,Online,Pending,5786.99
ORD0000842,2024-05-14,CUS000052,PAY001,Mobile App,Pending,7745.3099999999995
ORD0000843,2025-04-14,CUS000128,PAY004,In Store,Cancelled,3458.12
ORD0000844,2025-05-20,CUS000061,PAY002,Curbside Pickup,Completed,15952.03
ORD0000845,2025-02-23,CUS000114,PAY001,In Store,Processing,1628.3400000000001
ORD0000846,2025-07-14,CUS000072,PAY005,Online,Pending,5204.57
ORD0000847,2024-07-08,CUS000038,PAY001,Mobile App,Pending,9457.34
ORD0000848,2024-05-28,CUS000009,PAY006,Mobile App,Shipped,11804.9
ORD0000849,2024-03-30,CUS000013,PAY001,Curbside Pickup,Processing,7049.83
ORD0000850,2024-06-14,CUS000173,PAY003,Online,Completed,0.0
ORD0000851,2025-08-15,CUS000093,PAY001,In Store,Shipped,6176.56
ORD0000852,2024-11-26,CUS000095,PAY004,In Store,Completed,1366.4
ORD0000853,2025-07-17,CUS000017,PAY003,Curbside Pickup,Processing,4035.01
ORD0000854,2024-05-04,CUS000178,PAY003,Mobile App,Cancelled,2590.88
ORD0000855,2025-02-27,CUS000135,PAY002,Online,Cancelled,2269.72
ORD0000856,2024-02-29,CUS000028,PAY005,In Store,Completed,0.0
ORD0000857,2025-12-06,CUS000155,PAY006,Mobile App,Completed,561.16
ORD0000858,2025-09-15,CUS000082,PAY003,Mobile App,Processing,13822.329999999998
ORD0000859,2025-09-21,CUS000145,PAY004,Curbside Pickup,Completed,2361.68
ORD0000860,2024-07-03,CUS000157,PAY002,Mobile App,Processing,965.94
ORD0000861,2024-01-02,CUS000031,PAY001,Curbside Pickup,Returned,5046.33
ORD0000862,2024-04-30,CUS000189,PAY002,Curbside Pickup,Completed,10308.26
ORD0000863,2024-02-16,CUS000086,PAY003,Online,Pending,526.8
ORD0000864,2025-10-17,CUS000052,PAY006,Mobile App,Shipped,2455.59
ORD0000865,2024-03-10,CUS000079,PAY003,Mobile App,Pending,6996.179999999999
ORD0000866,2024-04-26,CUS000176,PAY003,Mobile App,Completed,4179.12
ORD0000867,2025-08-05,CUS000158,PAY001,Online,Processing,6848.2699999999995
ORD0000868,2024-12-04,CUS000087,PAY006,Curbside Pickup,Completed,210.72
ORD0000869,2024-02-06,CUS000166,PAY002,Curbside Pickup,Processing,2446.24
ORD0000870,2025-10-04,CUS000118,PAY005,Mobile App,Completed,7495.3
ORD0000871,2025-02-27,CUS000191,PAY001,Mobile App,Cancelled,1238.84
ORD0000872,2025-11-25,CUS000081,PAY005,In Store,Processing,4684.61
ORD0000873,2025-08-14,CUS000176,PAY003,Mobile App,Pending,14992.09
ORD0000874,2024-06-01,CUS000072,PAY001,Mobile App,Completed,6025.92
ORD0000875,2025-10-03,CUS000137,PAY002,Curbside Pickup,Processing,2031.28
ORD0000876,2025-09-01,CUS000030,PAY003,Mobile App,Returned,9722.24
ORD0000877,2024-02-02,CUS000070,PAY004,In Store,Completed,14680.449999999999
ORD0000878,2024-08-31,CUS000096,PAY004,Mobile App,Processing,8752.4
ORD0000879,2025-06-21,CUS000078,PAY002,In Store,Shipped,6085.24
ORD0000880,2024-02-08,CUS000200,PAY002,In Store,Completed,9037.85
ORD0000881,2025-06-02,CUS000007,PAY004,Online,Processing,7919.1
ORD0000882,2024-12-14,CUS000124,PAY006,Mobile App,Shipped,1198.78
ORD0000883,2024-05-26,CUS000197,PAY001,Online,Processing,6527.45
ORD0000884,2024-02-07,CUS000118,PAY004,In Store,Pending,12354.830000000002
ORD0000885,2024-11-14,CUS000012,PAY006,In Store,Shipped,468.8
ORD0000886,2025-04-23,CUS000012,PAY001,Mobile App,Pending,802.0
ORD0000887,2025-08-14,CUS000195,PAY003,Online,Shipped,8500.83
ORD0000888,2024-07-24,CUS000050,PAY003,Mobile App,Cancelled,5729.25
ORD0000889,2024-11-22,CUS000198,PAY004,In Store,Shipped,3856.2200000000003
ORD0000890,2024-06-01,CUS000041,PAY003,In Store,Pending,11967.09
ORD0000891,2025-09-29,CUS000144,PAY005,In Store,Processing,4461.12
ORD0000892,2025-07-09,CUS000090,PAY005,Mobile App,Shipped,14080.470000000001
ORD0000893,2024-05-24,CUS000181,PAY003,Online,Processing,18480.42
ORD0000894,2024-03-13,CUS000080,PAY005,Mobile App,Cancelled,1286.16
ORD0000895,2025-03-30,CUS000013,PAY002,In Store,Completed,7559.09
ORD0000896,2025-11-22,CUS000013,PAY001,Curbside Pickup,Pending,12020.66
ORD0000897,2024-03-29,CUS000110,PAY004,Online,Returned,0.0
ORD0000898,2025-09-02,CUS000152,PAY006,Curbside Pickup,Cancelled,13264.169999999998
ORD0000899,2024-12-30,CUS000080,PAY003,Online,Returned,3861.93
ORD0000900,2025-11-17,CUS000137,PAY001,Curbside Pickup,Cancelled,7862.6
ORD0000901,2024-05-14,CUS000024,PAY006,Curbside Pickup,Pending,9498.09
ORD0000902,2025-04-11,CUS000080,PAY006,Curbside Pickup,Completed,5978.02
ORD0000903,2024-08-25,CUS000058,PAY002,Mobile App,Shipped,8222.21
ORD0000904,2025-02-05,CUS000047,PAY006,Mobile App,Shipped,9003.22
ORD0000905,2025-04-09,CUS000125,PAY001,In Store,Completed,9928.36
ORD0000906,2024-04-25,CUS000090,PAY004,Curbside Pickup,Processing,12581.27
ORD0000907,2024-10-16,CUS000197,PAY003,Online,Cancelled,17283.6
ORD0000908,2024-04-15,CUS000104,PAY006,In Store,Shipped,5881.610000000001
ORD0000909,2025-07-23,CUS000167,PAY001,Mobile App,Cancelled,10035.56
ORD0000910,2025-04-17,CUS000103,PAY005,Curbside Pickup,Processing,7655.050000000001
ORD0000911,2025-09-27,CUS000063,PAY005,Online,Completed,11441.64
ORD0000912,2025-01-28,CUS000017,PAY003,Online,Returned,3789.32
ORD0000913,2025-08-28,CUS000111,PAY004,Mobile App,Cancelled,2977.02
ORD0000914,2025-12-11,CUS000061,PAY002,In Store,Returned,8932.57
ORD0000915,2025-12-29,CUS000147,PAY004,In Store,Cancelled,6595.610000000001
ORD0000916,2025-09-02,CUS000119,PAY003,In Store,Completed,0.0
ORD0000917,2024-06-29,CUS000079,PAY004,In Store,Cancelled,16172.900000000001
ORD0000918,2024-04-21,CUS000176,PAY005,Curbside Pickup,Shipped,1137.06
ORD0000919,2025-05-21,CUS000166,PAY006,In Store,Pending,6975.31
ORD0000920,2024-08-10,CUS000036,PAY005,In Store,Processing,11223.04
ORD0000921,2025-11-07,CUS000039,PAY004,Mobile App,Completed,4284.58
ORD0000922,2025-09-22,CUS000148,PAY004,Online,Processing,17474.7
ORD0000923,2025-11-28,CUS000082,PAY003,Mobile App,Completed,9378.7
ORD0000924,2024-12-18,CUS000023,PAY005,In Store,Cancelled,5859.969999999999
ORD0000925,2025-06-06,CUS000104,PAY002,Mobile App,Pending,8019.41
ORD0000926,2025-01-13,CUS000141,PAY001,In Store,Returned,9095.4
ORD0000927,2025-07-27,CUS000092,PAY001,Mobile App,Pending,9181.14
ORD0000928,2024-08-28,CUS000111,PAY006,Curbside Pickup,Returned,6996.6
ORD0000929,2024-11-21,CUS000183,PAY004,Curbside Pickup,Completed,2787.38
ORD0000930,2025-03-21,CUS000140,PAY002,Online,Completed,0.0
ORD0000931,2024-05-22,CUS000049,PAY005,Curbside Pickup,Shipped,3549.9900000000002
ORD0000932,2025-03-03,CUS000040,PAY003,Online,Processing,3089.46
ORD0000933,2024-01-12,CUS000019,PAY006,In Store,Processing,12582.289999999999
ORD0000934,2025-05-13,CUS000169,PAY004,Online,Pending,4843.9
ORD0000935,2024-05-20,CUS000165,PAY004,Curbside Pickup,Returned,13863.06
ORD0000936,2025-09-10,CUS000109,PAY005,Online,Completed,10727.289999999999
ORD0000937,2025-06-05,CUS000109,PAY005,Curbside Pickup,Completed,0.0
ORD0000938,2024-12-29,CUS000058,PAY002,Curbside Pickup,Cancelled,584.86
ORD0000939,2024-01-08,CUS000148,PAY004,Online,Returned,6589.95
ORD0000940,2025-05-28,CUS000069,PAY004,Mobile App,Pending,6112.83
ORD0000941,2024-02-08,CUS000146,PAY004,Mobile App,Pending,8516.23
ORD0000942,2025-08-17,CUS000124,PAY006,In Store,Processing,2611.44
ORD0000943,2025-06-23,CUS000193,PAY003,Curbside Pickup,Cancelled,8527.689999999999
ORD0000944,2024-03-21,CUS000134,PAY005,In Store,Processing,7097.33
ORD0000945,2025-04-28,CUS000162,PAY006,In Store,Returned,6651.34
ORD0000946,2025-10-10,CUS000139,PAY005,Mobile App,Cancelled,9585.57
ORD0000947,2024-02-24,CUS000088,PAY005,In Store,Completed,650.66
ORD0000948,2025-04-09,CUS000132,PAY004,Mobile App,Completed,5898.63
ORD0000949,2024-12-27,CUS000076,PAY003,Online,Pending,18683.39
ORD0000950,2025-12-12,CUS000153,PAY006,Mobile App,Returned,11421.85
ORD0000951,2025-07-31,CUS000067,PAY001,Curbside Pickup,Cancelled,1334.26
ORD0000952,2024-06-22,CUS000147,PAY001,Mobile App,Returned,3264.6000000000004
ORD0000953,2025-10-01,CUS000007,PAY003,Curbside Pickup,Pending,7663.410000000001
ORD0000954,2024-05-09,CUS000130,PAY001,Mobile App,Shipped,7804.69
ORD0000955,2024-05-15,CUS000158,PAY003,Mobile App,Shipped,8871.33
ORD0000956,2024-01-15,CUS000190,PAY001,Online,Cancelled,12242.24
ORD0000957,2024-06-03,CUS000169,PAY004,Mobile App,Processing,5364.179999999999
ORD0000958,2024-09-24,CUS000180,PAY002,Curbside Pickup,Processing,11583.83
ORD0000959,2025-06-24,CUS000009,PAY003,In Store,Processing,1483.74
ORD0000960,2025-09-01,CUS000040,PAY004,Curbside Pickup,Completed,6703.049999999999
ORD0000961,2024-08-31,CUS000170,PAY004,Online,Processing,7678.63
ORD0000962,2025-08-14,CUS000188,PAY003,In Store,Returned,9820.86
ORD0000963,2024-09-27,CUS000194,PAY001,In Store,Processing,10469.1
ORD0000964,2025-04-20,CUS000103,PAY004,Mobile App,Completed,824.56
ORD0000965,2025-06-29,CUS000060,PAY004,Curbside Pickup,Completed,4361.16
ORD0000966,2024-09-25,CUS000038,PAY005,Curbside Pickup,Pending,2733.2
ORD0000967,2024-10-22,CUS000115,PAY004,Mobile App,Cancelled,9452.14
ORD0000968,2025-11-30,CUS000011,PAY001,Mobile App,Completed,8462.94
ORD0000969,2025-09-17,CUS000167,PAY003,Mobile App,Shipped,16810.92
ORD0000970,2024-09-30,CUS000026,PAY003,Curbside Pickup,Completed,9674.32
ORD0000971,2025-11-22,CUS000192,PAY002,Online,Cancelled,201.93
ORD0000972,2024-12-11,CUS000174,PAY006,Online,Shipped,9904.04
ORD0000973,2025-07-14,CUS000003,PAY006,In Store,Pending,13734.369999999999
ORD0000974,2024-01-13,CUS000106,PAY001,In Store,Returned,13736.09
ORD0000975,2025-04-01,CUS000090,PAY002,Mobile App,Shipped,14466.09
ORD0000976,2024-07-16,CUS000009,PAY001,In Store,Pending,6977.09
ORD0000977,2025-08-31,CUS000169,PAY002,In Store,Returned,4470.9
ORD0000978,2024-05-02,CUS000023,PAY005,Online,Completed,5198.67
ORD0000979,2025-11-03,CUS000196,PAY006,Online,Pending,7962.53
ORD0000980,2025-12-13,CUS000048,PAY003,Mobile App,Completed,3220.2
ORD0000981,2025-11-07,CUS000020,PAY006,Curbside Pickup,Shipped,8544.29
ORD0000982,2025-03-13,CUS000178,PAY006,Mobile App,Shipped,3489.25
ORD0000983,2024-06-14,CUS000200,PAY001,Mobile App,Pending,15069.8
ORD0000984,2025-01-26,CUS000100,PAY003,In Store,Shipped,0.0
ORD0000985,2024-09-28,CUS000046,PAY004,In Store,Completed,11730.28
ORD0000986,2024-07-24,CUS000157,PAY004,Online,Returned,5647.12
ORD0000987,2025-05-18,CUS000028,PAY002,Curbside Pickup,Processing,12437.42
ORD0000988,2025-09-20,CUS000165,PAY001,Curbside Pickup,Returned,3594.71
ORD0000989,2024-09-22,CUS000027,PAY001,In Store,Pending,9776.93
ORD0000990,2025-08-08,CUS000187,PAY003,Curbside Pickup,Pending,2442.6600000000003
ORD0000991,2025-05-24,CUS000039,PAY006,In Store,Pending,1724.68
ORD0000992,2025-11-11,CUS000100,PAY003,Online,Returned,3952.95
ORD0000993,2024-12-03,CUS000101,PAY005,In Store,Cancelled,9175.15
ORD0000994,2025-12-25,CUS000198,PAY004,Curbside Pickup,Completed,3796.94
ORD0000995,2025-02-17,CUS000187,PAY001,Online,Pending,10637.769999999999
ORD0000996,2025-01-28,CUS000177,PAY004,In Store,Cancelled,6207.38
ORD0000997,2025-07-02,CUS000092,PAY003,Mobile App,Completed,7381.35
ORD0000998,2024-02-26,CUS000162,PAY006,In Store,Shipped,20705.96
ORD0000999,2025-07-01,CUS000088,PAY001,Curbside Pickup,Shipped,9814.26
ORD0001000,2025-10-25,CUS000052,PAY002,In Store,Completed,9404.640000000001
